ASK / UAT Crosswalk by Katie Frey (https://orcid.org/0000-0001-9891-4465),,,,
Subject Source: Astronomy Subject Keywords,,Version 2013,https://journals.aas.org/authors/keywords2013.html,
Phys Processes,masers,narrowMatch,Silicon monoxide masers,http://astrothesaurus.org/uat/1458
Phys Processes,masers,narrowMatch,Water masers,http://astrothesaurus.org/uat/1790
Phys Processes,masers,narrowMatch,Circumstellar masers,http://astrothesaurus.org/uat/240
Phys Processes,masers,narrowMatch,Hydroxyl masers,http://astrothesaurus.org/uat/771
Phys Processes,masers,narrowMatch,Interstellar masers,http://astrothesaurus.org/uat/846
Phys Processes,molecular data,relatedMatch,Molecular physics,http://astrothesaurus.org/uat/2058
Phys Processes,molecular processes,relatedMatch,Molecular physics,http://astrothesaurus.org/uat/2058
Phys Processes,neutrinos,relatedMatch,Neutrino astronomy,http://astrothesaurus.org/uat/1100
Phys Processes,neutrinos,relatedMatch,Solar neutrinos,http://astrothesaurus.org/uat/1511
Phys Processes,neutrinos,relatedMatch,Supernova neutrinos,http://astrothesaurus.org/uat/1666
Phys Processes,"nuclear reactions, nucleosynthesis, abundances",relatedMatch,Nuclear abundances,http://astrothesaurus.org/uat/1128
Phys Processes,"nuclear reactions, nucleosynthesis, abundances",relatedMatch,Nuclear astrophysics,http://astrothesaurus.org/uat/1129
Phys Processes,"nuclear reactions, nucleosynthesis, abundances",relatedMatch,Nucleosynthesis,http://astrothesaurus.org/uat/1131
Phys Processes,"nuclear reactions, nucleosynthesis, abundances",relatedMatch,Big Bang nucleosynthesis,http://astrothesaurus.org/uat/151
Phys Processes,"nuclear reactions, nucleosynthesis, abundances",relatedMatch,Stellar nucleosynthesis,http://astrothesaurus.org/uat/1616
Phys Processes,"nuclear reactions, nucleosynthesis, abundances",relatedMatch,Cosmic ray nucleosynthesis,http://astrothesaurus.org/uat/326
Phys Processes,"nuclear reactions, nucleosynthesis, abundances",relatedMatch,Explosive nucleosynthesis,http://astrothesaurus.org/uat/503
Phys Processes,opacity,relatedMatch,Stellar atmospheric opacity,http://astrothesaurus.org/uat/1585
Phys Processes,plasmas,relatedMatch,Plasma astrophysics,http://astrothesaurus.org/uat/1261
Phys Processes,plasmas,relatedMatch,Space plasmas,http://astrothesaurus.org/uat/1544
Phys Processes,plasmas,relatedMatch,Interstellar plasma,http://astrothesaurus.org/uat/851
Phys Processes,polarization,relatedMatch,Polarimetry,http://astrothesaurus.org/uat/1278
Phys Processes,radiation mechanisms: general,(no match),,
Phys Processes,radiation mechanisms: non-thermal,relatedMatch,Non-thermal radiation sources,http://astrothesaurus.org/uat/1119
Phys Processes,radiation mechanisms: thermal,(no match),,
Phys Processes,radiation: dynamics,(no match),,
Phys Processes,radiative transfer,exactMatch,Radiative transfer,http://astrothesaurus.org/uat/1335
Phys Processes,reference systems,(no match),,
Phys Processes,relativistic processes,(no match),,
Phys Processes,scattering,relatedMatch,Interstellar scattering,http://astrothesaurus.org/uat/854
Phys Processes,shock waves,relatedMatch,Planetary bow shocks,http://astrothesaurus.org/uat/1246
Phys Processes,shock waves,relatedMatch,Stellar bow shocks,http://astrothesaurus.org/uat/1586
Phys Processes,shock waves,relatedMatch,Termination shock,http://astrothesaurus.org/uat/1690
Phys Processes,shock waves,relatedMatch,Interplanetary shocks,http://astrothesaurus.org/uat/829
Phys Processes,solid state: refractory,(no match),,
Phys Processes,solid state: volatile,(no match),,
Phys Processes,turbulence,relatedMatch,Interplanetary turbulence,http://astrothesaurus.org/uat/830
Phys Processes,waves,relatedMatch,pp waves,http://astrothesaurus.org/uat/1288
Phys Processes,waves,relatedMatch,Alfven waves,http://astrothesaurus.org/uat/23
Phys Processes,waves,relatedMatch,Gravitational waves,http://astrothesaurus.org/uat/678
Phys Processes,waves,relatedMatch,Internal waves,http://astrothesaurus.org/uat/819
Planetary Systems,comets: general,exactMatch,Comets,http://astrothesaurus.org/uat/280
Planetary Systems,comets: individual,(no match),,
Planetary Systems,Earth,exactMatch,Earth (planet),http://astrothesaurus.org/uat/439
Planetary Systems,interplanetary medium,exactMatch,Interplanetary medium,http://astrothesaurus.org/uat/825
Planetary Systems,Kuiper belt objects: individual,relatedMatch,Resonant Kuiper belt objects,http://astrothesaurus.org/uat/1396
Planetary Systems,Kuiper belt objects: individual,relatedMatch,Classical Kuiper belt objects,http://astrothesaurus.org/uat/250
Planetary Systems,Kuiper belt: general,exactMatch,Kuiper belt,http://astrothesaurus.org/uat/893
Planetary Systems,"meteorites, meteors, meteoroids",relatedMatch,Meteorites,http://astrothesaurus.org/uat/1038
Planetary Systems,"meteorites, meteors, meteoroids",relatedMatch,Meteoroids,http://astrothesaurus.org/uat/1040
Planetary Systems,"meteorites, meteors, meteoroids",relatedMatch,Meteors,http://astrothesaurus.org/uat/1041
Planetary Systems,"minor planets, asteroids: general",relatedMatch,Small Solar System bodies,http://astrothesaurus.org/uat/1469
Planetary Systems,"minor planets, asteroids: general",narrowMatch,Dwarf planets,http://astrothesaurus.org/uat/419
Planetary Systems,"minor planets, asteroids: general",relatedMatch,Main belt asteroids,http://astrothesaurus.org/uat/2036
Planetary Systems,"minor planets, asteroids: general",relatedMatch,Asteroids,http://astrothesaurus.org/uat/72
Planetary Systems,"minor planets, asteroids: general",narrowMatch,Plutoids,http://astrothesaurus.org/uat/1268
Planetary Systems,"minor planets, asteroids: general",narrowMatch,Trojan asteroids,http://astrothesaurus.org/uat/1715
Planetary Systems,"minor planets, asteroids: general",narrowMatch,Hilda group,http://astrothesaurus.org/uat/741
Planetary Systems,"minor planets, asteroids: general",narrowMatch,Hirayama families,http://astrothesaurus.org/uat/742
Planetary Systems,"minor planets, asteroids: general",narrowMatch,Hungaria group,http://astrothesaurus.org/uat/765
Planetary Systems,"minor planets, asteroids: individual",narrowMatch,Scattered disk objects,http://astrothesaurus.org/uat/1430
Planetary Systems,"minor planets, asteroids: individual",narrowMatch,Classical Kuiper belt objects,http://astrothesaurus.org/uat/250
Planetary Systems,"minor planets, asteroids: individual",narrowMatch,Pluto,http://astrothesaurus.org/uat/1267
Planetary Systems,"minor planets, asteroids: individual",narrowMatch,Ceres,http://astrothesaurus.org/uat/219
Planetary Systems,Moon,exactMatch,The Moon,http://astrothesaurus.org/uat/1692
Planetary Systems,Oort Cloud,exactMatch,Oort cloud,http://astrothesaurus.org/uat/1157
Planetary Systems,planet-disk interactions,exactMatch,Planetary-disk interactions,http://astrothesaurus.org/uat/2204
Planetary Systems,planets and satellites: atmospheres,narrowMatch,Comae,http://astrothesaurus.org/uat/271
Planetary Systems,planets and satellites: atmospheres,narrowMatch,Planetary atmospheres,http://astrothesaurus.org/uat/1244
Planetary Systems,planets and satellites: atmospheres,narrowMatch,Earth atmosphere,http://astrothesaurus.org/uat/437
Planetary Systems,planets and satellites: atmospheres,narrowMatch,Exoplanet atmospheres,http://astrothesaurus.org/uat/487
Planetary Systems,planets and satellites: atmospheres,narrowMatch,Lunar atmosphere,http://astrothesaurus.org/uat/947
Planetary Systems,planets and satellites: aurorae,exactMatch,Aurorae,http://astrothesaurus.org/uat/2192
Planetary Systems,planets and satellites: composition,narrowMatch,Meteorite composition,http://astrothesaurus.org/uat/1037
Planetary Systems,planets and satellites: composition,narrowMatch,Lunar composition,http://astrothesaurus.org/uat/948
Planetary Systems,planets and satellites: detection,relatedMatch,Exoplanet detection methods,http://astrothesaurus.org/uat/489
Planetary Systems,planets and satellites: dynamical evolution and stability,relatedMatch,Exoplanet dynamics,http://astrothesaurus.org/uat/490
Planetary Systems,planets and satellites: dynamical evolution and stability,relatedMatch,Exoplanet evolution,http://astrothesaurus.org/uat/491
Planetary Systems,planets and satellites: dynamical evolution and stability,relatedMatch,Lunar evolution,http://astrothesaurus.org/uat/952
Planetary Systems,planets and satellites: formation,relatedMatch,Planet formation,http://astrothesaurus.org/uat/1241
Planetary Systems,planets and satellites: formation,relatedMatch,Planetary system formation,http://astrothesaurus.org/uat/1257
Planetary Systems,planets and satellites: formation,relatedMatch,Satellite formation,http://astrothesaurus.org/uat/1425
Planetary Systems,planets and satellites: fundamental parameters,relatedMatch,Planetary theory,http://astrothesaurus.org/uat/1258
Planetary Systems,planets and satellites: gaseous planets,partial match,Outer planets,http://astrothesaurus.org/uat/1191
Planetary Systems,planets and satellites: general,partial match,Natural satellites (Solar system),http://astrothesaurus.org/uat/1089
Planetary Systems,planets and satellites: general,partial match,Dwarf planets,http://astrothesaurus.org/uat/419
Planetary Systems,planets and satellites: general,partial match,Exoplanets,http://astrothesaurus.org/uat/498
Planetary Systems,planets and satellites: general,partial match,Habitable planets,http://astrothesaurus.org/uat/695
Planetary Systems,planets and satellites: individual,narrowMatch,Martian satellites,http://astrothesaurus.org/uat/1009
Planetary Systems,planets and satellites: individual,narrowMatch,Neptunian satellites,http://astrothesaurus.org/uat/1098
Planetary Systems,planets and satellites: individual,narrowMatch,Saturnian satellites,http://astrothesaurus.org/uat/1427
Planetary Systems,planets and satellites: individual,narrowMatch,Shepherd satellites,http://astrothesaurus.org/uat/1451
Planetary Systems,planets and satellites: individual,narrowMatch,Uranian satellites,http://astrothesaurus.org/uat/1750
Planetary Systems,planets and satellites: individual,narrowMatch,Galilean satellites,http://astrothesaurus.org/uat/627
Planetary Systems,planets and satellites: individual,narrowMatch,Jovian satellites,http://astrothesaurus.org/uat/872
Planetary Systems,planets and satellites: interiors,relatedMatch,Planetary cores,http://astrothesaurus.org/uat/1247
Planetary Systems,planets and satellites: interiors,relatedMatch,Planetary interior,http://astrothesaurus.org/uat/1248
Planetary Systems,planets and satellites: interiors,relatedMatch,Lunar interior,http://astrothesaurus.org/uat/959
Planetary Systems,planets and satellites: magnetic fields,relatedMatch,Lunar magnetic fields,http://astrothesaurus.org/uat/960
Planetary Systems,planets and satellites: terrestrial planets,relatedMatch,Extrasolar rocky planets,http://astrothesaurus.org/uat/511
Planetary Systems,planets and satellites: terrestrial planets,relatedMatch,Inner planets,http://astrothesaurus.org/uat/797
Planetary Systems,planet-star interactions,exactMatch,Star-planet interactions,http://astrothesaurus.org/uat/2177
Planetary Systems,planet-star interactions,relatedMatch,Solar-planetary interactions,http://astrothesaurus.org/uat/1472
Planetary Systems,planet-star interactions,relatedMatch,Solar-terrestrial interactions,http://astrothesaurus.org/uat/1473
Planetary Systems,protoplanetary disks,exactMatch,Protoplanetary disks,http://astrothesaurus.org/uat/1300
Planetary Systems,zodiacal dust,exactMatch,Zodiacal cloud,http://astrothesaurus.org/uat/1845
Planetary Systems,zodiacal dust,relatedMatch,Exozodiacal dust,http://astrothesaurus.org/uat/500
Sources,gamma rays: diffuse background,relatedMatch,Gamma-ray sources,http://astrothesaurus.org/uat/633
Sources,gamma rays: galaxies,relatedMatch,Gamma-ray sources,http://astrothesaurus.org/uat/633
Sources,gamma rays: galaxies: clusters,relatedMatch,Gamma-ray sources,http://astrothesaurus.org/uat/633
Sources,gamma rays: general,exactMatch,Gamma-ray sources,http://astrothesaurus.org/uat/633
Sources,gamma rays: ISM,relatedMatch,Gamma-ray sources,http://astrothesaurus.org/uat/633
Sources,gamma rays: stars,relatedMatch,Gamma-ray sources,http://astrothesaurus.org/uat/633
Sources,infrared: diffuse background,relatedMatch,Infrared sources,http://astrothesaurus.org/uat/793
Sources,infrared: galaxies,exactMatch,Infrared galaxies,http://astrothesaurus.org/uat/790
Sources,infrared: general,relatedMatch,Far infrared astronomy,http://astrothesaurus.org/uat/529
Sources,infrared: general,relatedMatch,Infrared astronomy,http://astrothesaurus.org/uat/786
Sources,infrared: general,exactMatch,Infrared sources,http://astrothesaurus.org/uat/793
Sources,infrared: ISM,relatedMatch,Infrared sources,http://astrothesaurus.org/uat/793
Sources,infrared: planetary systems,relatedMatch,Infrared sources,http://astrothesaurus.org/uat/793
Sources,infrared: stars,relatedMatch,Infrared sources,http://astrothesaurus.org/uat/793
Sources,radio continuum: galaxies,relatedMatch,Radio galaxies,http://astrothesaurus.org/uat/1343
Sources,radio continuum: general,exactMatch,Radio continuum emission,http://astrothesaurus.org/uat/1340
Sources,radio continuum: ISM,relatedMatch,Radio sources,http://astrothesaurus.org/uat/1358
Sources,radio continuum: planetary systems,relatedMatch,Radio sources,http://astrothesaurus.org/uat/1358
Sources,radio continuum: stars,relatedMatch,Radio sources,http://astrothesaurus.org/uat/1358
Sources,radio lines: galaxies,relatedMatch,Radio galaxies,http://astrothesaurus.org/uat/1343
Sources,radio lines: general,(no match),,
Sources,radio lines: ISM,relatedMatch,Radio sources,http://astrothesaurus.org/uat/1358
Sources,radio lines: planetary systems,relatedMatch,Radio sources,http://astrothesaurus.org/uat/1358
Sources,radio lines: stars,relatedMatch,Radio sources,http://astrothesaurus.org/uat/1358
Sources,submillimeter: diffuse background,relatedMatch,Submillimeter astronomy,http://astrothesaurus.org/uat/1647
Sources,submillimeter: galaxies,relatedMatch,Submillimeter astronomy,http://astrothesaurus.org/uat/1647
Sources,submillimeter: general,exactMatch,Submillimeter astronomy,http://astrothesaurus.org/uat/1647
Sources,submillimeter: ISM,relatedMatch,Submillimeter astronomy,http://astrothesaurus.org/uat/1647
Sources,submillimeter: planetary systems,relatedMatch,Submillimeter astronomy,http://astrothesaurus.org/uat/1647
Sources,submillimeter: stars,relatedMatch,Submillimeter astronomy,http://astrothesaurus.org/uat/1647
Sources,ultraviolet: galaxies,relatedMatch,Ultraviolet sources,http://astrothesaurus.org/uat/1741
Sources,ultraviolet: general,exactMatch,Ultraviolet sources,http://astrothesaurus.org/uat/1741
Sources,ultraviolet: ISM,relatedMatch,Ultraviolet sources,http://astrothesaurus.org/uat/1741
Sources,ultraviolet: planetary systems,relatedMatch,Ultraviolet sources,http://astrothesaurus.org/uat/1741
Sources,ultraviolet: stars,relatedMatch,Ultraviolet sources,http://astrothesaurus.org/uat/1741
Sources,X-rays: binaries,exactMatch,X-ray binary stars,http://astrothesaurus.org/uat/1811
Sources,X-rays: bursts,exactMatch,X-ray bursts,http://astrothesaurus.org/uat/1814
Sources,X-rays: diffuse background,exactMatch,Diffuse x-ray background,http://astrothesaurus.org/uat/384
Sources,X-rays: galaxies,relatedMatch,X-ray sources,http://astrothesaurus.org/uat/1822
Sources,X-rays: galaxies: clusters,relatedMatch,X-ray sources,http://astrothesaurus.org/uat/1822
Sources,X-rays: general,exactMatch,X-ray sources,http://astrothesaurus.org/uat/1822
Sources,X-rays: individual,relatedMatch,X-ray sources,http://astrothesaurus.org/uat/1822
Sources,X-rays: ISM,relatedMatch,X-ray sources,http://astrothesaurus.org/uat/1822
Sources,X-rays: stars,exactMatch,X-ray stars,http://astrothesaurus.org/uat/1823
Stars,(stars:) binaries (including multiple): close,relatedMatch,Multiple stars,http://astrothesaurus.org/uat/1081
Stars,(stars:) binaries (including multiple): close,relatedMatch,Close binary stars,http://astrothesaurus.org/uat/254
Stars,(stars:) binaries: eclipsing,exactMatch,Eclipsing binary stars,http://astrothesaurus.org/uat/444
Stars,(stars:) binaries: general,exactMatch,Binary stars,http://astrothesaurus.org/uat/154
Stars,(stars:) binaries: spectroscopic,exactMatch,Spectroscopic binary stars,http://astrothesaurus.org/uat/1557
Stars,(stars:) binaries: symbiotic,exactMatch,Symbiotic binary stars,http://astrothesaurus.org/uat/1674
Stars,(stars:) binaries: visual,exactMatch,Visual binary stars,http://astrothesaurus.org/uat/1777
Stars,(stars:) blue stragglers,exactMatch,Blue straggler stars,http://astrothesaurus.org/uat/168
Stars,(stars:) brown dwarfs,exactMatch,Brown dwarfs,http://astrothesaurus.org/uat/185
Stars,(stars:) circumstellar matter,exactMatch,Circumstellar matter,http://astrothesaurus.org/uat/241
Stars,(stars:) gamma-ray burst: general,exactMatch,Gamma-ray bursts,http://astrothesaurus.org/uat/629
Stars,(stars:) Hertzsprung-Russell and C-M diagrams,exactMatch,Hertzsprung Russell diagram,http://astrothesaurus.org/uat/725
Stars,"(stars:) novae, cataclysmic variables",relatedMatch,Nova-like variable stars,http://astrothesaurus.org/uat/1126
Stars,"(stars:) novae, cataclysmic variables",relatedMatch,Novae,http://astrothesaurus.org/uat/1127
Stars,"(stars:) novae, cataclysmic variables",relatedMatch,Recurrent novae,http://astrothesaurus.org/uat/1366
Stars,"(stars:) novae, cataclysmic variables",relatedMatch,Symbiotic novae,http://astrothesaurus.org/uat/1675
Stars,"(stars:) novae, cataclysmic variables",relatedMatch,X-ray novae,http://astrothesaurus.org/uat/1818
Stars,"(stars:) novae, cataclysmic variables",relatedMatch,Cataclysmic variable stars,http://astrothesaurus.org/uat/203
Stars,"(stars:) novae, cataclysmic variables",relatedMatch,Classical novae,http://astrothesaurus.org/uat/251
Stars,"(stars:) novae, cataclysmic variables",relatedMatch,Dwarf novae,http://astrothesaurus.org/uat/418
Stars,"(stars:) novae, cataclysmic variables",relatedMatch,Fast novae,http://astrothesaurus.org/uat/530
Stars,"(stars:) novae, cataclysmic variables",relatedMatch,Hypernovae,http://astrothesaurus.org/uat/775
Stars,(stars:) planetary systems,narrowMatch,Solar system,http://astrothesaurus.org/uat/1528
Stars,(stars:) planetary systems,narrowMatch,Exoplanet systems,http://astrothesaurus.org/uat/484
Stars,(stars:) pulsars: general,relatedMatch,Millisecond pulsars,http://astrothesaurus.org/uat/1062
Stars,(stars:) pulsars: general,relatedMatch,Optical pulsars,http://astrothesaurus.org/uat/1173
Stars,(stars:) pulsars: general,exactMatch,Pulsars,http://astrothesaurus.org/uat/1306
Stars,(stars:) pulsars: general,relatedMatch,Radio pulsars,http://astrothesaurus.org/uat/1353
Stars,(stars:) pulsars: general,relatedMatch,Rotation powered pulsars,http://astrothesaurus.org/uat/1408
Stars,(stars:) pulsars: individual,(no match),,
Stars,(stars:) starspots,exactMatch,Starspots,http://astrothesaurus.org/uat/1572
Stars,(stars:) subdwarfs,exactMatch,Subdwarf stars,http://astrothesaurus.org/uat/2054
Stars,(stars:) supergiants,exactMatch,Supergiant stars,http://astrothesaurus.org/uat/1661
Stars,(stars:) supernovae: general,relatedMatch,Supernova dynamics,http://astrothesaurus.org/uat/1664
Stars,(stars:) supernovae: general,relatedMatch,Supernova neutrinos,http://astrothesaurus.org/uat/1666
Stars,(stars:) supernovae: general,relatedMatch,Supernova remnants,http://astrothesaurus.org/uat/1667
Stars,(stars:) supernovae: general,exactMatch,Supernovae,http://astrothesaurus.org/uat/1668
Stars,(stars:) supernovae: general,narrowMatch,Type Ia supernovae,http://astrothesaurus.org/uat/1728
Stars,(stars:) supernovae: general,narrowMatch,Type Ib supernovae,http://astrothesaurus.org/uat/1729
Stars,(stars:) supernovae: general,narrowMatch,Type Ic supernovae,http://astrothesaurus.org/uat/1730
Stars,(stars:) supernovae: general,narrowMatch,Type II supernovae,http://astrothesaurus.org/uat/1731
Stars,(stars:) supernovae: general,relatedMatch,Core-collapse supernovae,http://astrothesaurus.org/uat/304
Stars,(stars:) supernovae: individual,(no match),,
Stars,(stars:) white dwarfs,exactMatch,White dwarf stars,http://astrothesaurus.org/uat/1799
Stars,stars: abundances,exactMatch,Stellar abundances,http://astrothesaurus.org/uat/1577
Stars,stars: activity,exactMatch,Stellar activity,http://astrothesaurus.org/uat/1580
Stars,stars: AGB and post-AGB,relatedMatch,Asymptotic giant branch,http://astrothesaurus.org/uat/108
Stars,stars: AGB and post-AGB,relatedMatch,Post-asymptotic giant branch,http://astrothesaurus.org/uat/1287
Stars,stars: AGB and post-AGB,relatedMatch,Asymptotic giant branch stars,http://astrothesaurus.org/uat/2100
Stars,stars: atmospheres,exactMatch,Stellar atmospheres,http://astrothesaurus.org/uat/1584
Stars,stars: black holes,exactMatch,Black holes,http://astrothesaurus.org/uat/162
Stars,stars: carbon,exactMatch,Carbon stars,http://astrothesaurus.org/uat/199
Stars,stars: chemically peculiar,exactMatch,Chemically peculiar stars,http://astrothesaurus.org/uat/226
Stars,stars: chromospheres,exactMatch,Stellar chromospheres,http://astrothesaurus.org/uat/230
Stars,stars: coronae,exactMatch,Stellar coronae,http://astrothesaurus.org/uat/305
Stars,stars: distances,exactMatch,Stellar distance,http://astrothesaurus.org/uat/1595
Stars,stars: dwarf novae,exactMatch,Dwarf novae,http://astrothesaurus.org/uat/418
Stars,stars: early-type,exactMatch,Early-type stars,http://astrothesaurus.org/uat/430
Stars,"stars: emission-line, Be",relatedMatch,Be stars,http://astrothesaurus.org/uat/142
Stars,"stars: emission-line, Be",relatedMatch,Early-type emission stars,http://astrothesaurus.org/uat/428
Stars,"stars: emission-line, Be",relatedMatch,Emission line stars,http://astrothesaurus.org/uat/460
Stars,stars: evolution,exactMatch,Stellar evolution,http://astrothesaurus.org/uat/1599
Stars,stars: flare,exactMatch,Stellar flares,http://astrothesaurus.org/uat/1603
Stars,stars: formation,exactMatch,Star formation,http://astrothesaurus.org/uat/1569
Stars,stars: fundamental parameters,exactMatch,Fundamental parameters of stars,http://astrothesaurus.org/uat/555
Stars,stars: general,relatedMatch,Stellar types,http://astrothesaurus.org/uat/1634
Stars,stars: horizontal-branch,relatedMatch,Zero-age horizontal branch stars,http://astrothesaurus.org/uat/1842
Stars,stars: horizontal-branch,relatedMatch,Extreme horizontal branch stars,http://astrothesaurus.org/uat/513
Stars,stars: horizontal-branch,exactMatch,Horizontal branch stars,http://astrothesaurus.org/uat/746
Stars,stars: imaging,(no match),,
Stars,stars: individual,(no match),,
Stars,stars: interiors,exactMatch,Stellar interiors,http://astrothesaurus.org/uat/1606
Stars,stars: jets,exactMatch,Stellar jets,http://astrothesaurus.org/uat/1607
Stars,stars: kinematics and dynamics,relatedMatch,Stellar dynamics,http://astrothesaurus.org/uat/1596
Stars,stars: kinematics and dynamics,relatedMatch,Stellar kinematics,http://astrothesaurus.org/uat/1608
Stars,stars: late-type,exactMatch,Late-type stars,http://astrothesaurus.org/uat/909
Stars,stars: low-mass,exactMatch,Low mass stars,http://astrothesaurus.org/uat/2050
Stars,"stars: luminosity function, mass function",relatedMatch,Stellar mass functions,http://astrothesaurus.org/uat/1612
Stars,"stars: luminosity function, mass function",relatedMatch,Luminosity function,http://astrothesaurus.org/uat/942
Stars,stars: magnetars,exactMatch,Magnetars,http://astrothesaurus.org/uat/992
Stars,stars: magnetic field,exactMatch,Stellar magnetic fields,http://astrothesaurus.org/uat/1610
Stars,stars: massive,exactMatch,Massive stars,http://astrothesaurus.org/uat/732
Stars,stars: mass-loss,exactMatch,Stellar mass loss,http://astrothesaurus.org/uat/1613
Stars,stars: neutron,exactMatch,Neutron stars,http://astrothesaurus.org/uat/1108
Stars,stars: oscillations (including pulsations),relatedMatch,Stellar oscillations,http://astrothesaurus.org/uat/1617
Stars,stars: peculiar (except chemically peculiar),(no match),,
Stars,stars: Population II,exactMatch,Population II stars,http://astrothesaurus.org/uat/1284
Stars,stars: Population III,exactMatch,Population III stars,http://astrothesaurus.org/uat/1285
Stars,stars: pre-main sequence,exactMatch,Pre-main sequence stars,http://astrothesaurus.org/uat/1290
Stars,stars: protostars,exactMatch,Protostars,http://astrothesaurus.org/uat/1302
Stars,stars: rotation,exactMatch,Stellar rotation,http://astrothesaurus.org/uat/1629
Stars,stars: solar-type,exactMatch,Solar analog,http://astrothesaurus.org/uat/1941
Stars,stars: statistics,exactMatch,Star counts,http://astrothesaurus.org/uat/1568
Stars,stars: variables: Cepheids,exactMatch,Cepheid variable stars,http://astrothesaurus.org/uat/218
Stars,stars: variables: delta Scuti,exactMatch,Delta Scuti variable stars,http://astrothesaurus.org/uat/370
Stars,stars: variables: general,exactMatch,Variable stars,http://astrothesaurus.org/uat/1761
Stars,stars: variables: RR Lyrae,exactMatch,RR Lyrae variable stars,http://astrothesaurus.org/uat/1410
Stars,stars: variables: S Doradus,exactMatch,S Doradus stars,http://astrothesaurus.org/uat/1420
Stars,"stars: variables: T Tauri, Herbig Ae/Be",relatedMatch,T Tauri stars,http://astrothesaurus.org/uat/1681
Stars,"stars: variables: T Tauri, Herbig Ae/Be",relatedMatch,Herbig Ae/Be stars,http://astrothesaurus.org/uat/723
Stars,"stars: winds, outflows",exactMatch,Stellar winds,http://astrothesaurus.org/uat/1636
Stars,stars: Wolf–Rayet,exactMatch,Wolf-Rayet stars,http://astrothesaurus.org/uat/1806
The Galaxy,(Galaxy:) globular clusters: general,exactMatch,Globular star clusters,http://astrothesaurus.org/uat/656
The Galaxy,(Galaxy:) globular clusters: individual,(no match),,
The Galaxy,(Galaxy:) local interstellar matter,(no match),,
The Galaxy,(Galaxy:) open clusters and associations: general,relatedMatch,Open star clusters,http://astrothesaurus.org/uat/1160
The Galaxy,(Galaxy:) open clusters and associations: general,relatedMatch,Stellar associations,http://astrothesaurus.org/uat/1582
The Galaxy,(Galaxy:) solar neighborhood,exactMatch,Solar neighborhood,http://astrothesaurus.org/uat/1509
The Galaxy,Galaxy: abundances,exactMatch,Galactic abundances,http://astrothesaurus.org/uat/2002
The Galaxy,Galaxy: bulge,exactMatch,Galactic bulge,http://astrothesaurus.org/uat/2041
The Galaxy,Galaxy: center,exactMatch,Galactic center,http://astrothesaurus.org/uat/565
The Galaxy,Galaxy: disk,exactMatch,Milky Way disk,http://astrothesaurus.org/uat/1050
The Galaxy,Galaxy: evolution,exactMatch,Milky Way evolution,http://astrothesaurus.org/uat/1052
The Galaxy,Galaxy: formation,exactMatch,Milky Way formation,http://astrothesaurus.org/uat/1053
The Galaxy,Galaxy: fundamental parameters,relatedMatch,Milky Way Galaxy physics,http://astrothesaurus.org/uat/1056
The Galaxy,Galaxy: general,exactMatch,Milky Way Galaxy,http://astrothesaurus.org/uat/1054
The Galaxy,Galaxy: halo,relatedMatch,Milky Way dark matter halo,http://astrothesaurus.org/uat/1049
The Galaxy,Galaxy: halo,relatedMatch,Milky Way stellar halo,http://astrothesaurus.org/uat/1060
The Galaxy,Galaxy: kinematics and dynamics,relatedMatch,Milky Way dynamics,http://astrothesaurus.org/uat/1051
The Galaxy,Galaxy: kinematics and dynamics,relatedMatch,Galaxy kinematics,http://astrothesaurus.org/uat/602
The Galaxy,Galaxy: nucleus,relatedMatch,Galaxy nuclei,http://astrothesaurus.org/uat/609
The Galaxy,Galaxy: stellar content,relatedMatch,Galaxy stellar content,http://astrothesaurus.org/uat/621
The Galaxy,Galaxy: structure,relatedMatch,Galaxy structure,http://astrothesaurus.org/uat/622
The Sun,(Sun:) solar wind,exactMatch,Solar wind,http://astrothesaurus.org/uat/1534
The Sun,(Sun:) solar-terrestrial relations,exactMatch,Solar-terrestrial interactions,http://astrothesaurus.org/uat/1473
The Sun,(Sun:) sunspots,exactMatch,Sunspots,http://astrothesaurus.org/uat/1653
The Sun,Sun: abundances,exactMatch,Solar abundances,http://astrothesaurus.org/uat/1474
The Sun,Sun: activity,exactMatch,Solar activity,http://astrothesaurus.org/uat/1475
The Sun,Sun: atmosphere,exactMatch,Solar atmosphere,http://astrothesaurus.org/uat/1477
The Sun,Sun: chromosphere,exactMatch,Solar chromosphere,http://astrothesaurus.org/uat/1479
The Sun,Sun: corona,exactMatch,Solar corona,http://astrothesaurus.org/uat/1483
The Sun,Sun: coronal mass ejections (CMEs),exactMatch,Solar coronal mass ejections,http://astrothesaurus.org/uat/310
The Sun,Sun: evolution,exactMatch,Solar evolution,http://astrothesaurus.org/uat/1492
The Sun,"Sun: faculae, plages",relatedMatch,Plages,http://astrothesaurus.org/uat/1240
The Sun,"Sun: faculae, plages",relatedMatch,Solar faculae,http://astrothesaurus.org/uat/1494
The Sun,"Sun: filaments, prominences",relatedMatch,Solar filaments,http://astrothesaurus.org/uat/1495
The Sun,"Sun: filaments, prominences",relatedMatch,Solar prominences,http://astrothesaurus.org/uat/1519
The Sun,Sun: flares,exactMatch,Solar flares,http://astrothesaurus.org/uat/1496
The Sun,Sun: fundamental parameters,relatedMatch,Solar physics,http://astrothesaurus.org/uat/1476
The Sun,Sun: general,exactMatch,The Sun,http://astrothesaurus.org/uat/1693
